pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[112   2],220,112,2,220,16.128,3.6619219016776015,4.532621511412529,1821.207157246088,2062.9015110802366,0.4746588388445655,4.704,2.080149003501118,424.51103269653447,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.852241326663215, endurance=75.3939385285151, efficiency=167.26485284135617)"
[112   2],225,112,2,225,16.128,3.6815379399303936,4.422192708426152,1824.154980061948,2064.132118992661,0.4740556012528512,4.704,2.080540075993908,422.6665132807584,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=74.41472800997721, efficiency=166.75178527078117)"
[112   2],230,112,2,230,16.128,3.692103880388501,4.470852429020283,1822.0961504292475,2066.9897877984995,0.47308118305677155,4.704,2.083137581644962,423.5148303300218,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.723590224296865, endurance=75.09829827404624, efficiency=166.69294183167872)"
[112   2],235,112,2,235,16.128,3.680992183321891,4.518984356243578,1833.261862051325,2067.2601722008067,0.47273501137420804,4.704,2.0833560436861474,418.1626188116015,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=71.4094874092992, efficiency=165.25313140230227)"
[112   2],240,112,2,240,16.128,3.707720844568186,4.56660959939957,1843.1284683254753,2063.3303721607617,0.47355811110254065,4.704,2.0791574627014096,414.1446059812637,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=68.18705762656559, efficiency=164.4575483546981)"
[112   2],245,112,2,245,16.128,3.7300323602843406,4.464215027810155,1846.4794153646455,2060.8008183647626,0.47360387123083564,4.704,2.0772673270245527,412.92288590297335,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=67.1004737360696, efficiency=164.32241216690372)"
[112   2],250,112,2,250,16.128,3.744515743492414,4.509360168975846,1845.5502185595524,2063.549711654949,0.47294411625341193,4.704,2.0791063383725232,413.03380931215656,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=67.40138132849256, efficiency=164.13242798366397)"
[112   2],255,112,2,255,16.128,3.736249422103384,4.554058482861819,1858.6478360822734,2061.636958996371,0.47323679528614315,4.704,2.077201763167381,407.4179611628158,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=63.18766687311022, efficiency=162.73029428970554)"
[112   2],260,112,2,260,16.128,3.7685683556247653,4.5983204147764525,1867.321005848861,2062.0195846319025,0.47307883729351063,4.704,2.077410508784221,403.56152806842215,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=60.42990013147618, efficiency=161.63162793694596)"
[112   2],265,112,2,265,16.128,3.800431217339053,4.642160207225828,1867.9219129005096,2060.0021396286693,0.47357641350330265,4.704,2.0749111179215185,403.52022575570925,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=60.2397811948699, efficiency=161.78044456083933)"
[112   2],270,112,2,270,16.128,3.82946872142071,4.545210326813304,1881.5782043550419,2060.3148399903357,0.47305828585771315,4.704,2.0757252511496156,396.92033949857233,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=6.5, endurance=55.95185242849266, efficiency=160.10207069839385)"
[112   2],275,112,2,275,16.128,3.8508227503561585,4.586949823898507,1879.8125019548613,2061.083123687475,0.4729395711223887,4.704,2.075745092874548,396.01334181867344,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=6.5, endurance=56.50275712612839, efficiency=160.2293879278405)"
[112   2],280,112,2,280,16.128,3.8782795667071923,4.628315144971793,1887.8735459864054,2059.3449506589386,0.47329439166991,4.704,2.0738821128116443,390.72243937654815,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=6.5, endurance=53.996072863471085, efficiency=159.4577777817453)"
[112   2],285,112,2,285,16.128,3.906724326227902,4.669313121469187,1887.9279209914,2055.9423763931923,0.47412067896856513,4.704,2.07009116031874,389.01503151486565,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=6.5, endurance=53.97923694650547, efficiency=159.82239618481145)"
[112   2],290,112,2,290,16.128,3.935079819301123,4.579187861615182,1902.0534100476093,2055.2681142666943,0.47401383805622843,4.704,2.0693480955240147,381.06009867891976,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=6.5, endurance=49.638223297338435, efficiency=158.2276454626508)"
[112   2],295,112,2,295,16.128,3.9633417441227863,4.61836203910029,1899.9733834566186,2059.602732579025,0.4728460625253104,4.704,2.0736178388540534,379.48582221353973,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=6.5, endurance=50.27339982057255, efficiency=158.00194883909109)"
[112   2],300,112,2,300,16.128,3.9915058253446176,4.65720733660217,1907.4962989281178,2059.3029587706988,0.47281762878018735,4.704,2.0732358520076386,374.39990471513465,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=6.5, endurance=47.9826865242222, efficiency=157.15568685380498)"
[116   2],200,116,2,200,16.703999999999997,3.6263688434969197,4.496213348185748,1781.9703575503231,2141.103073142202,0.4764917344237714,4.872,2.1593682371181138,440.1070966138175,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=12.658273975724706, endurance=88.73620251421396, efficiency=163.71262012387882)"
[116   2],205,116,2,205,16.703999999999997,3.6441452916822072,4.376067036852291,1786.615835058115,2140.5090535159125,0.47617115312319763,4.872,2.1585159425691147,437.2652867204686,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=11.957554114338073, endurance=87.12594815710966, efficiency=163.18178444902088)"
[116   2],210,116,2,210,16.703999999999997,3.6511095024580413,4.4288669578696584,1781.6493814771748,2144.6471393968927,0.47506192588408724,4.872,2.1620533129742907,439.93074794189727,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=12.7068246943788, endurance=88.84777207369359, efficiency=163.3761511738248)"
[116   2],215,116,2,215,16.703999999999997,3.637075262504169,4.481046804910079,1792.9375466640736,2141.9678570320384,0.47544450323010695,4.872,2.1594398733144584,433.1812643155464,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=11.00982535718456, endurance=84.94806731676937, efficiency=162.22337164159248)"
[116   2],220,116,2,220,16.703999999999997,3.6619219016776015,4.532621511412529,1801.7855016831618,2142.955826769156,0.47499742202506623,4.872,2.1611907857927712,427.62465342617776,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=9.694538816111663, endurance=81.92553862832517, efficiency=161.0045759817409)"
[116   2],225,116,2,225,16.703999999999997,3.6815379399303936,4.422192708426152,1805.422141795318,2143.2990763481635,0.4747198961308758,4.872,2.160524964809693,425.36322782432933,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=9.157674927922894, endurance=80.69182532467003, efficiency=160.5137275717364)"
[116   2],230,116,2,230,16.703999999999997,3.692103880388501,4.470852429020283,1802.0384284364504,2145.6949009990767,0.47401772184885455,4.872,2.1624223966179805,427.1814273184392,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=9.657130052624769, endurance=81.83957328365884, efficiency=160.6847239821556)"
[116   2],235,116,2,235,16.703999999999997,3.680992183321891,4.518984356243578,1812.6676400651716,2145.113001002559,0.4738649972662759,4.872,2.162019812056784,420.7665708639781,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=8.09446987722521, endurance=78.2485799427086, efficiency=159.42352104404426)"
[116   2],240,116,2,240,16.703999999999997,3.707720844568186,4.56660959939957,1822.8061230660978,2140.4469183940537,0.4748329359782223,4.872,2.157170397889365,415.1459202040811,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.620936298785686, endurance=74.862399536281, efficiency=158.66258436901444)"
