pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[104   2],270,104,2,270,14.975999999999999,3.82946872142071,4.545210326813304,1777.2300155274347,3137.846009014388,0.05285196778753652,3.744,3.1674230321440353,369.683704101315,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=13.377079296241252, endurance=90.38801725938386, efficiency=91.55219117400405)"
[104   2],275,104,2,275,14.975999999999999,3.8508227503561585,4.586949823898507,1772.6455879316845,3139.8406942176466,0.05247348975667215,3.744,3.1684152771405727,370.7078982743269,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=14.07589922998973, endurance=91.99390558246262, efficiency=91.85689669717)"
[104   2],280,104,2,280,14.975999999999999,3.8782795667071923,4.628315144971793,1782.5742832293524,3134.9455789755457,0.0542847298423823,3.744,3.1633500403652652,363.089683923241,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=12.566971804775577, endurance=88.52639011030571, efficiency=91.22773327682795)"
[104   2],285,104,2,285,14.975999999999999,3.906724326227902,4.669313121469187,1783.5578402501199,3134.554851115215,0.05460658528029615,3.744,3.1622299058830055,360.4779438096702,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=12.41840888433877, endurance=88.18499249462496, efficiency=91.16114404715773)"
[104   2],290,104,2,290,14.975999999999999,3.935079819301123,4.579187861615182,1803.2043874450742,3122.081361589459,0.05880742220206133,3.744,3.1497602905622726,347.7010946870689,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=9.484816276848331, endurance=81.44359619848821, efficiency=90.07845229280188)"
[104   2],295,104,2,295,14.975999999999999,3.9633417441227863,4.61836203910029,1800.6205324381394,3121.891948419372,0.05912116565383616,3.744,3.1491413855108035,347.20931139066704,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=9.866977577306344, endurance=82.32180293000772, efficiency=90.31005732947689)"
[104   2],300,104,2,300,14.975999999999999,3.9915058253446176,4.65720733660217,1810.8093925787862,3115.7164552806403,0.0616104933063289,3.744,3.1425026786855095,339.74433836647063,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=8.36633804093543, endurance=78.8733330277805, efficiency=89.74313596064715)"
[108   2],200,108,2,200,15.552,3.6263688434969197,4.496213348185748,1673.7939027397829,3267.8739595427146,0.050511768732085086,3.888,3.3050032239020006,428.44408345779203,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=30.075380485772907, endurance=128.76071614860837, efficiency=94.60798682341071)"
[108   2],205,108,2,205,15.552,3.6441452916822072,4.376067036852291,1681.6217082155529,3263.692523184925,0.051664593994868,3.888,3.300513816898986,423.5008582906313,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=28.73984491905949, endurance=125.69165519590054, efficiency=94.06935817567128)"
[108   2],210,108,2,210,15.552,3.6511095024580413,4.4288669578696584,1676.6947028275747,3268.701540474118,0.05008113157399476,3.888,3.3050047269574305,426.4910408678943,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=29.57900817611441, endurance=127.62005249909798, efficiency=94.29198019268192)"
[108   2],215,108,2,215,15.552,3.637075262504169,4.481046804910079,1687.5178024839538,3267.366164880036,0.05030942318507062,3.888,3.3038430174687328,419.47727235033403,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=27.742067961077417, endurance=123.3987635817971, efficiency=93.33644080745951)"
[108   2],220,108,2,220,15.552,3.6619219016776015,4.532621511412529,1698.328968881972,3264.9119315697953,0.05173536083989114,3.888,3.300520803909601,412.6144640992669,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=25.930527280474145, endurance=119.23584279881659, efficiency=92.44809401997615)"
[108   2],225,108,2,225,15.552,3.6815379399303936,4.422192708426152,1704.4269604128242,3258.4664463272543,0.05386398371074153,3.888,3.293675630906756,409.0254264037982,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=24.918872532395962, endurance=116.91106002078202, efficiency=92.19549385062022)"
[108   2],230,108,2,230,15.552,3.692103880388501,4.470852429020283,1699.6676419174485,3263.2767302734237,0.05247516749662992,3.888,3.297691188046207,411.8348693002524,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=25.707820001547578, endurance=118.72406143509045, efficiency=92.40298786361438)"
[108   2],235,108,2,235,15.552,3.680992183321891,4.518984356243578,1712.1594593755412,3261.011605910007,0.05338727087778672,3.888,3.2952112011056616,403.99804544771814,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=23.64641591179914, endurance=113.98695449665989, efficiency=91.36467503925908)"
