pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[108   2],215,108,2,215,15.552,3.637075262504169,4.481046804910079,1614.858624227474,3353.1267174792306,0.04541740019781687,3.888,3.3852182813319707,464.59365512562323,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=40.54629397804622, endurance=152.82287708184214, efficiency=96.22448406573487)"
[108   2],220,108,2,220,15.552,3.6619219016776015,4.532621511412529,1623.9716243524895,3362.7914771340647,0.04229355812274549,3.888,3.395045750000173,457.7265909792654,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=38.87753293553341, endurance=148.98806393075608, efficiency=94.86099411297592)"
[108   2],225,108,2,225,15.552,3.6815379399303936,4.422192708426152,1631.0493887330572,3373.110123301263,0.0386422182384306,3.888,3.404985916697519,452.3157097194988,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=37.59432725783752, endurance=146.03925707164666, efficiency=93.6821253900146)"
[108   2],230,108,2,230,15.552,3.692103880388501,4.470852429020283,1625.5215900059368,3376.1239902013754,0.03794809270581943,3.888,3.406929047924723,456.0146911488388,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=38.59556701832516, endurance=148.34010620647922, efficiency=94.07901792403439)"
[108   2],235,108,2,235,15.552,3.680992183321891,4.518984356243578,1632.8432888562481,3385.189967277598,0.03476887490938374,3.888,3.4163186232747695,450.5100477879509,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=37.27085848394479, endurance=145.2959257758598, efficiency=92.9432635281463)"
[108   2],240,108,2,240,15.552,3.707720844568186,4.56660959939957,1641.8634243214606,3391.6936112106623,0.03250615520198361,3.888,3.422911923718327,444.0140971285053,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=35.65509701939121, endurance=141.58290566367037, efficiency=91.77609444544369)"
[108   2],245,108,2,245,15.552,3.7300323602843406,4.464215027810155,1648.7794649130738,3400.0853881542575,0.02936919648448469,3.888,3.431452156942591,438.9264607019653,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=34.42821258763772, endurance=138.7635250370311, efficiency=90.73472307729651)"
[108   2],250,108,2,250,15.552,3.744515743492414,4.509360168975846,1644.1205403168224,3406.7562717367186,0.02768355141971179,3.888,3.436569107146848,441.78373182807314,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=35.25355692642442, endurance=140.6601664637675, efficiency=90.8700084378812)"
[108   2],255,108,2,255,15.552,3.736249422103384,4.554058482861819,1654.4784273499015,3415.687247047854,0.02460235289258514,3.888,3.4457013825165292,434.37421879610815,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=33.42494256485798, endurance=136.4580103591159, efficiency=89.49126587213424)"
[108   2],260,108,2,260,15.552,3.7685683556247653,4.5983204147764525,1662.8452792065732,3426.9269384346135,0.020932724426176125,3.888,3.45710396090327,428.2780169881088,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=31.96446513801527, endurance=133.1018329912124, efficiency=88.21171885888111)"
