time_ms,input_voltage,input_current,input_temperature,soc_percent,voltage_ocv,r0,capacity_ah,soh_percent,v_ct,v_dif,uncertainty,valid,bypassed
591000.000,3.860000,18.400000,26.000,87.886032,4.041368,0.00482458,12.000000,90.453079,0.03295880,0.03682166,0.00000000,1,0
592000.000,3.860000,16.100000,26.000,87.826103,4.040805,0.00483898,12.000000,90.453079,0.03361660,0.03694297,0.00000000,1,0
593000.000,3.850000,18.799999,26.000,87.769714,4.040275,0.00485363,12.000000,90.453079,0.03358251,0.03696383,0.00000000,1,0
594000.000,3.820000,20.900000,26.000,87.703804,4.039655,0.00488054,12.000000,90.453079,0.03423472,0.03709422,0.00000000,1,0
595000.000,3.840000,20.200001,26.000,87.635017,4.039009,0.00489535,12.000000,90.453079,0.03532556,0.03730640,0.00000000,1,0
596000.000,3.880000,17.500000,26.000,87.572189,4.038418,0.00489404,12.000000,90.453079,0.03608161,0.03748264,0.00000000,1,0
597000.000,3.880000,0.000000,26.000,87.521210,4.037939,0.00489314,12.000000,90.453079,0.03604127,0.03754162,0.00000000,1,0
598000.000,3.880000,-0.200000,26.000,87.510780,4.037841,0.00489171,12.000000,90.453079,0.03157402,0.03687793,0.00000000,1,0
599000.000,3.980000,18.100000,26.000,87.502525,4.037764,0.00484350,12.000000,90.453079,0.02761076,0.03621762,0.00000000,1,0
600000.000,3.980000,23.600000,26.000,87.450478,4.037274,0.00476376,12.000000,90.453079,0.02875487,0.03632066,0.00000000,1,0
601000.000,3.830000,17.100000,26.000,87.376076,4.036575,0.00478934,12.000000,90.453079,0.03112553,0.03664514,0.00000000,1,0
602000.000,3.830000,10.700000,26.000,87.318993,4.036038,0.00481336,12.000000,90.453079,0.03155164,0.03669431,0.00000000,1,0
603000.000,3.830000,13.200000,26.000,87.275856,4.035633,0.00483909,12.000000,90.453079,0.03031842,0.03647923,0.00000000,1,0
604000.000,3.840000,17.200001,26.250,87.226372,4.035168,0.00485910,12.000000,90.453079,0.02985245,0.03636841,0.00000000,1,0
605000.000,3.840000,19.700001,26.250,87.166771,4.034608,0.00487476,12.000000,90.453079,0.03042466,0.03642033,0.00000000,1,0
606000.000,3.870000,21.799999,26.250,87.103203,4.034010,0.00486786,12.000000,90.453079,0.03152762,0.03657017,0.00000000,1,0
607000.000,3.870000,19.400000,26.250,87.035713,4.033376,0.00486649,12.000000,90.453079,0.03299167,0.03679932,0.00000000,1,0
608000.000,3.850000,18.400000,26.250,86.972504,4.032782,0.00487620,12.000000,90.453079,0.03366889,0.03692425,0.00000000,1,0
609000.000,3.810000,1.100000,26.250,86.914284,4.032235,0.00487897,12.000000,90.453079,0.03400290,0.03700383,0.00000000,1,0
610000.000,3.810000,-1.000000,26.250,86.896774,4.032070,0.00487342,12.000000,90.453079,0.03009595,0.03638512,0.00000000,1,0
611000.000,3.810000,1.000000,26.250,86.883476,4.031945,0.00487603,12.000000,90.453079,0.02616164,0.03569296,0.00000000,1,0
612000.000,3.810000,15.600000,26.250,86.860535,4.031730,0.00490966,12.000000,90.453079,0.02319369,0.03509320,0.00000000,1,0
613000.000,3.810000,16.100000,26.250,86.803619,4.031195,0.00494237,12.000000,90.453079,0.02410931,0.03508851,0.00000000,1,0
614000.000,3.860000,22.400000,26.250,86.747513,4.030667,0.00494126,12.000000,90.453079,0.02502016,0.03510164,0.00000000,1,0
615000.000,3.810000,19.900000,26.250,86.673584,4.029973,0.00496919,12.000000,90.453079,0.02731337,0.03536345,0.00000000,1,0
616000.000,3.810000,18.400000,26.250,86.606026,4.029337,0.00499685,12.000000,90.453079,0.02870689,0.03551745,0.00000000,1,0
617000.000,3.810000,19.000000,26.250,86.541740,4.028733,0.00502285,12.000000,90.453079,0.02955569,0.03560604,0.00000000,1,0
618000.000,3.830000,19.900000,26.500,86.477448,4.028129,0.00503716,12.000000,90.453079,0.03042587,0.03571390,0.00000000,1,0
619000.000,3.870000,15.700000,26.500,86.415939,4.027551,0.00504053,12.000000,90.453079,0.03138421,0.03585239,0.00000000,1,0
620000.000,3.850000,21.600000,26.500,86.360420,4.027029,0.00504006,12.000000,90.453079,0.03122667,0.03582017,0.00000000,1,0
621000.000,3.840000,20.900000,26.500,86.290718,4.026374,0.00504517,12.000000,90.453079,0.03245116,0.03601799,0.00000000,1,0
622000.000,3.840000,21.299999,26.500,86.222549,4.025733,0.00504844,12.000000,90.453079,0.03334327,0.03618131,0.00000000,1,0
623000.000,3.810000,13.700000,26.500,86.153786,4.025087,0.00507122,12.000000,90.453079,0.03419955,0.03635394,0.00000000,1,0
624000.000,3.810000,-0.300000,26.500,86.107559,4.024652,0.00506889,12.000000,90.453079,0.03318551,0.03622384,0.00000000,1,0
625000.000,3.970000,0.200000,26.500,86.104767,4.024626,0.00506867,12.000000,90.453079,0.02908006,0.03554976,0.00000000,1,0
626000.000,3.960000,13.900000,26.500,86.096306,4.024547,0.00504698,12.000000,90.453079,0.02558861,0.03490741,0.00000000,1,0
627000.000,3.830000,17.799999,26.500,86.044914,4.024064,0.00506375,12.000000,90.453079,0.02565769,0.03480931,0.00000000,1,0
628000.000,3.830000,16.500000,26.500,85.985001,4.023501,0.00508091,12.000000,90.453079,0.02659845,0.03486238,0.00000000,1,0
629000.000,3.850000,23.600000,26.500,85.927185,4.022957,0.00507512,12.000000,90.453079,0.02711492,0.03486149,0.00000000,1,0
630000.000,3.850000,17.299999,26.500,85.855331,4.022282,0.00508197,12.000000,90.453079,0.02916284,0.03513243,0.00000000,1,0
631000.000,3.780000,19.900000,26.500,85.791489,4.021682,0.00511411,12.000000,90.453079,0.02951930,0.03515185,0.00000000,1,0
632000.000,3.780000,13.600000,26.500,85.723816,4.021046,0.00514454,12.000000,90.453079,0.03040102,0.03526802,0.00000000,1,0
633000.000,3.820000,15.500000,26.750,85.673347,4.020572,0.00516247,12.000000,90.453079,0.02975029,0.03513726,0.00000000,1,0
634000.000,3.820000,12.500000,26.750,85.619614,4.020066,0.00518075,12.000000,90.453079,0.02959259,0.03507964,0.00000000,1,0
635000.000,3.850000,15.000000,26.750,85.574402,4.019641,0.00518905,12.000000,90.453079,0.02877736,0.03490626,0.00000000,1,0
636000.000,3.850000,19.000000,26.750,85.521957,4.019149,0.00519100,12.000000,90.453079,0.02860673,0.03482969,0.00000000,1,0
637000.000,3.860000,0.700000,26.750,85.467407,4.018636,0.00519149,12.000000,90.453079,0.02932837,0.03490457,0.00000000,1,0
638000.000,3.950000,21.000000,26.750,85.455231,4.018521,0.00514568,12.000000,90.453079,0.02592764,0.03428061,0.00000000,1,0
639000.000,3.950000,15.600000,26.750,85.397949,4.017983,0.00512065,12.000000,90.453079,0.02739610,0.03443846,0.00000000,1,0
640000.000,3.950000,17.200001,26.750,85.352722,4.017558,0.00509023,12.000000,90.453079,0.02748911,0.03438599,0.00000000,1,0
641000.000,3.840000,14.200000,26.750,85.296432,4.017029,0.00510196,12.000000,90.453079,0.02791051,0.03439307,0.00000000,1,0
642000.000,3.750000,0.500000,26.750,85.244682,4.016542,0.00510240,12.000000,90.453079,0.02761590,0.03428429,0.00000000,1,0
643000.000,3.750000,15.300000,26.750,85.219452,4.016305,0.00514270,12.000000,90.453079,0.02437915,0.03365954,0.00000000,1,0
644000.000,3.820000,17.700001,26.750,85.164665,4.015790,0.00515872,12.000000,90.453079,0.02473576,0.03360277,0.00000000,1,0
645000.000,3.820000,1.400000,26.750,85.110153,4.015278,0.00516133,12.000000,90.453079,0.02555540,0.03363486,0.00000000,1,0
646000.000,3.820000,11.200000,26.750,85.089966,4.015089,0.00517921,12.000000,90.453079,0.02276121,0.03305309,0.00000000,1,0
647000.000,3.940000,16.700001,26.750,85.054466,4.014755,0.00515562,12.000000,90.453079,0.02240777,0.03284875,0.00000000,1,0
648000.000,3.940000,20.700001,26.750,85.004974,4.014290,0.00511752,12.000000,90.453079,0.02326934,0.03285264,0.00000000,1,0
649000.000,3.940000,17.000000,26.750,84.947548,4.013750,0.00509244,12.000000,90.453079,0.02486933,0.03300357,0.00000000,1,0
650000.000,3.940000,16.799999,26.750,84.898819,4.013292,0.00506792,12.000000,90.453079,0.02547294,0.03301096,0.00000000,1,0
651000.000,3.940000,22.100000,26.750,84.848907,4.012823,0.00502386,12.000000,90.453079,0.02595008,0.03300858,0.00000000,1,0
652000.000,3.940000,19.100000,26.750,84.787796,4.012249,0.00499128,12.000000,90.453079,0.02747865,0.03320070,0.00000000,1,0
653000.000,3.850000,-1.400000,27.000,84.733513,4.011738,0.00498737,12.000000,90.453079,0.02817255,0.03327487,0.00000000,1,0
654000.000,3.850000,19.799999,27.000,84.719696,4.011608,0.00498871,12.000000,90.453079,0.02446608,0.03258736,0.00000000,1,0
655000.000,3.830000,21.799999,27.000,84.654518,4.010996,0.00499359,12.000000,90.453079,0.02565455,0.03269580,0.00000000,1,0
656000.000,3.830000,18.000000,27.000,84.586121,4.010353,0.00500326,12.000000,90.453079,0.02709986,0.03287266,0.00000000,1,0
657000.000,3.800000,16.100000,27.000,84.524765,4.009776,0.00502353,12.000000,90.453079,0.02756010,0.03290286,0.00000000,1,0
658000.000,3.800000,16.400000,27.000,84.467735,4.009240,0.00504336,12.000000,90.453079,0.02755626,0.03285987,0.00000000,1,0
659000.000,3.800000,22.000000,27.000,84.408134,4.008680,0.00505783,12.000000,90.453079,0.02760267,0.03282611,0.00000000,1,0
660000.000,3.850000,11.900000,27.000,84.343163,4.008070,0.00506517,12.000000,90.453079,0.02878287,0.03299481,0.00000000,1,0
661000.000,3.850000,20.500000,27.000,84.298569,4.007650,0.00506166,12.000000,90.453079,0.02773101,0.03278874,0.00000000,1,0
662000.000,3.820000,18.500000,27.000,84.232399,4.007028,0.00507169,12.000000,90.453079,0.02855760,0.03289774,0.00000000,1,0
663000.000,3.820000,-1.300000,27.000,84.177658,4.006514,0.00506740,12.000000,90.453079,0.02885891,0.03292861,0.00000000,1,0
664000.000,3.820000,-0.100000,27.000,84.168358,4.006426,0.00506607,12.000000,90.453079,0.02509162,0.03223893,0.00000000,1,0
665000.000,3.820000,17.500000,27.000,84.150269,4.006257,0.00507938,12.000000,90.453079,0.02202507,0.03160595,0.00000000,1,0
666000.000,3.820000,22.900000,27.000,84.089561,4.005686,0.00508457,12.000000,90.453079,0.02289688,0.03162180,0.00000000,1,0
667000.000,3.790000,21.000000,27.000,84.014771,4.004983,0.00510325,12.000000,90.453079,0.02473930,0.03182946,0.00000000,1,0
668000.000,3.790000,16.299999,27.000,83.945961,4.004336,0.00512384,12.000000,90.453079,0.02595406,0.03196052,0.00000000,1,0
669000.000,3.770000,19.799999,27.000,83.885399,4.003767,0.00514921,12.000000,90.453079,0.02606157,0.03191652,0.00000000,1,0
670000.000,3.770000,0.200000,27.000,83.823624,4.003186,0.00514842,12.000000,90.453079,0.02684114,0.03199602,0.00000000,1,0
671000.000,3.940000,16.000000,27.000,83.814774,4.003103,0.00512663,12.000000,90.453079,0.02361404,0.03136962,0.00000000,1,0
672000.000,3.840000,20.500000,27.000,83.760216,4.002590,0.00512651,12.000000,90.453079,0.02391841,0.03132041,0.00000000,1,0
673000.000,3.830000,16.700001,27.000,83.695854,4.001986,0.00513444,12.000000,90.453079,0.02506541,0.03143024,0.00000000,1,0
674000.000,3.830000,20.200001,27.000,83.639069,4.001452,0.00513740,12.000000,90.453079,0.02530601,0.03139919,0.00000000,1,0
675000.000,3.810000,23.200001,27.250,83.571632,4.000818,0.00514196,12.000000,90.453079,0.02619302,0.03149040,0.00000000,1,0
676000.000,3.810000,21.500000,27.250,83.497871,4.000124,0.00514847,12.000000,90.453079,0.02754189,0.03168261,0.00000000,1,0
677000.000,3.810000,0.800000,27.250,83.435349,3.999537,0.00514914,12.000000,90.453079,0.02837268,0.03180664,0.00000000,1,0
678000.000,3.810000,-0.300000,27.250,83.421082,3.999403,0.00514734,12.000000,90.453079,0.02506151,0.03119427,0.00000000,1,0
679000.000,3.810000,11.300000,27.250,83.405396,3.999256,0.00516170,12.000000,90.453079,0.02194067,0.03055502,0.00000000,1,0
680000.000,3.830000,15.600000,27.250,83.362946,3.998857,0.00517061,12.000000,90.453079,0.02145137,0.03033713,0.00000000,1,0
681000.000,3.890000,18.200001,27.250,83.314400,3.998400,0.00515815,12.000000,90.453079,0.02184750,0.03027321,0.00000000,1,0
682000.000,3.890000,15.400000,27.250,83.260788,3.997896,0.00515110,12.000000,90.453079,0.02268708,0.03029965,0.00000000,1,0
683000.000,3.890000,22.200001,27.250,83.211456,3.997433,0.00512780,12.000000,90.453079,0.02287258,0.03022464,0.00000000,1,0
684000.000,3.890000,18.000000,27.250,83.147881,3.996835,0.00511498,12.000000,90.453079,0.02433009,0.03038690,0.00000000,1,0
685000.000,3.890000,17.700001,27.250,83.094177,3.996330,0.00510267,12.000000,90.453079,0.02478817,0.03039557,0.00000000,1,0
686000.000,3.800000,0.100000,27.250,83.040222,3.995823,0.00510177,12.000000,90.453079,0.02512021,0.03039083,0.00000000,1,0
687000.000,3.950000,0.000000,27.250,83.037270,3.995795,0.00510163,12.000000,90.453079,0.02205430,0.02977083,0.00000000,1,0
688000.000,3.950000,0.300000,27.250,83.034447,3.995769,0.00510146,12.000000,90.453079,0.01934578,0.02915997,0.00000000,1,0
689000.000,3.940000,1.900000,27.250,83.029854,3.995726,0.00510125,12.000000,90.453079,0.01702680,0.02857200,0.00000000,1,0
690000.000,3.930000,19.500000,27.250,83.015816,3.995594,0.00507568,12.000000,90.453079,0.01529635,0.02805164,0.00000000,1,0
691000.000,3.930000,21.299999,27.250,82.960548,3.995075,0.00504407,12.000000,90.453079,0.01711778,0.02815364,0.00000000,1,0
692000.000,3.790000,29.500000,27.250,82.887772,3.994390,0.00504681,12.000000,90.453079,0.01904278,0.02831318,0.00000000,1,0
693000.000,3.790000,20.500000,27.250,82.798996,3.993556,0.00506199,12.000000,90.453079,0.02225711,0.02874942,0.00000000,1,0
694000.000,3.790000,15.900000,27.250,82.732597,3.992932,0.00507891,12.000000,90.453079,0.02335710,0.02886023,0.00000000,1,0
695000.000,3.700000,12.800000,27.250,82.671150,3.992354,0.00511338,12.000000,90.453079,0.02344496,0.02880669,0.00000000,1,0
696000.000,3.700000,16.600000,27.250,82.615807,3.991834,0.00515315,12.000000,90.453079,0.02293177,0.02864468,0.00000000,1,0
697000.000,3.800000,17.299999,27.500,82.558769,3.991298,0.00516599,12.000000,90.453079,0.02317718,0.02861389,0.00000000,1,0
698000.000,3.830000,12.100000,27.500,82.504395,3.990787,0.00517402,12.000000,90.453079,0.02350914,0.02860483,0.00000000,1,0
699000.000,3.800000,30.900000,27.500,82.453354,3.990308,0.00516275,12.000000,90.453079,0.02282843,0.02841543,0.00000000,1,0
700000.000,3.800000,26.100000,27.500,82.360474,3.989434,0.00516169,12.000000,90.453079,0.02568102,0.02886909,0.00000000,1,0
701000.000,3.790000,23.200001,27.500,82.278992,3.988669,0.00516861,12.000000,90.453079,0.02726693,0.02914357,0.00000000,1,0
702000.000,3.790000,23.600000,27.500,82.204140,3.987965,0.00517418,12.000000,90.453079,0.02810079,0.02930868,0.00000000,1,0
703000.000,3.690000,37.500000,27.500,82.118301,3.987158,0.00519775,12.000000,90.453079,0.02888092,0.02947925,0.00000000,1,0
704000.000,3.710000,42.700001,27.750,82.000160,3.986048,0.00519123,12.000000,90.453079,0.03204774,0.03010974,0.00000000,1,0
705000.000,3.710000,33.099998,27.750,81.872757,3.984851,0.00520710,12.000000,90.453079,0.03569887,0.03089205,0.00000000,1,0
706000.000,3.710000,25.500000,27.750,81.769508,3.983880,0.00523202,12.000000,90.453079,0.03711664,0.03132518,0.00000000,1,0
707000.000,3.700000,36.500000,28.250,81.680527,3.983044,0.00524259,12.000000,90.453079,0.03696537,0.03148750,0.00000000,1,0
708000.000,3.700000,-0.900000,28.250,81.576767,3.982069,0.00523827,12.000000,90.453079,0.03874199,0.03200576,0.00000000,1,0
709000.000,3.700000,40.500000,28.250,81.547783,3.981796,0.00523940,12.000000,90.453079,0.03368498,0.03126486,0.00000000,1,0
710000.000,3.700000,26.600000,28.250,81.426788,3.980659,0.00526418,12.000000,90.453079,0.03651635,0.03190954,0.00000000,1,0
711000.000,3.700000,-1.700000,28.250,81.346390,3.979903,0.00525754,12.000000,90.453079,0.03651003,0.03207093,0.00000000,1,0
712000.000,3.700000,0.000000,28.250,81.330910,3.979758,0.00525596,12.000000,90.453079,0.03156997,0.03129221,0.00000000,1,0
713000.000,3.910000,-0.800000,28.500,81.327026,3.979721,0.00525554,12.000000,90.453079,0.02755137,0.03058626,0.00000000,1,0
714000.000,3.910000,32.099998,28.500,81.314507,3.979604,0.00518956,12.000000,90.453079,0.02390542,0.02986977,0.00000000,1,0
715000.000,3.620000,24.400000,28.250,81.208870,3.978611,0.00524440,12.000000,90.453079,0.02641510,0.03024956,0.00000000,1,0
716000.000,3.620000,37.200001,28.250,81.117233,3.977750,0.00529347,12.000000,90.453079,0.02723945,0.03036045,0.00000000,1,0
717000.000,3.630000,22.100000,28.250,81.001205,3.976659,0.00533991,12.000000,90.453079,0.03012106,0.03088001,0.00000000,1,0
718000.000,3.630000,27.799999,28.250,80.918404,3.975881,0.00538677,12.000000,90.453079,0.03001148,0.03088671,0.00000000,1,0
719000.000,3.630000,18.299999,28.250,80.825165,3.975004,0.00542805,12.000000,90.453079,0.03085600,0.03107217,0.00000000,1,0
720000.000,3.630000,25.000000,28.250,80.752029,3.974317,0.00547304,12.000000,90.453079,0.02995488,0.03093890,0.00000000,1,0
721000.000,3.650000,25.600000,28.750,80.664551,3.973495,0.00551063,12.000000,90.453079,0.03027522,0.03101974,0.00000000,1,0
722000.000,3.650000,33.799999,28.750,80.573151,3.972636,0.00554024,12.000000,90.453079,0.03062415,0.03111123,0.00000000,1,0
723000.000,3.690000,32.500000,28.750,80.465904,3.971628,0.00555386,12.000000,90.453079,0.03226060,0.03145628,0.00000000,1,0
724000.000,3.690000,-1.100000,28.750,80.371651,3.970742,0.00554936,12.000000,90.453079,0.03342199,0.03174205,0.00000000,1,0
725000.000,3.690000,0.800000,28.750,80.354515,3.970581,0.00554994,12.000000,90.453079,0.02885382,0.03094214,0.00000000,1,0
726000.000,3.890000,13.000000,29.000,80.343735,3.970479,0.00554214,12.000000,90.453079,0.02519590,0.03022107,0.00000000,1,0
727000.000,3.810000,30.700001,28.750,80.292435,3.969997,0.00551753,12.000000,90.453079,0.02402465,0.02990512,0.00000000,1,0
728000.000,3.810000,-0.200000,28.750,80.211266,3.969234,0.00551651,12.000000,90.453079,0.02590089,0.03015580,0.00000000,1,0
729000.000,3.810000,0.200000,28.750,80.201485,3.969143,0.00551599,12.000000,90.453079,0.02244829,0.02941401,0.00000000,1,0
730000.000,3.810000,17.000000,28.750,80.184677,3.968985,0.00551863,12.000000,90.453079,0.01951583,0.02870246,0.00000000,1,0
731000.000,3.770000,15.600000,28.750,80.126549,3.968438,0.00552957,12.000000,90.453079,0.01971142,0.02853939,0.00000000,1,0
732000.000,3.770000,13.900000,28.750,80.072281,3.967928,0.00554067,12.000000,90.453079,0.01963935,0.02833193,0.00000000,1,0
733000.000,3.800000,-0.200000,28.750,80.029381,3.967525,0.00553954,12.000000,90.453079,0.01928848,0.02807214,0.00000000,1,0
734000.000,3.800000,5.100000,28.750,80.017258,3.967411,0.00554449,12.000000,90.453079,0.01669135,0.02737153,0.00000000,1,0
735000.000,3.820000,10.400000,28.750,79.992455,3.967175,0.00554962,12.000000,90.453079,0.01529637,0.02685454,0.00000000,1,0
736000.000,3.820000,32.500000,28.750,79.947525,3.966732,0.00552000,12.000000,90.453079,0.01494160,0.02651639,0.00000000,1,0
737000.000,3.630000,34.900002,28.750,79.839104,3.965663,0.00555806,12.000000,90.453079,0.01820146,0.02688434,0.00000000,1,0
738000.000,3.630000,38.500000,28.750,79.724358,3.964532,0.00558804,12.000000,90.453079,0.02139916,0.02732346,0.00000000,1,0
739000.000,3.660000,0.600000,28.750,79.614014,3.963444,0.00558809,12.000000,90.453079,0.02473233,0.02787084,0.00000000,1,0
740000.000,3.880000,35.099998,29.000,79.595444,3.963261,0.00552360,12.000000,90.453079,0.02152836,0.02720410,0.00000000,1,0
741000.000,3.850000,23.500000,29.000,79.499100,3.962311,0.00550474,12.000000,90.453079,0.02427885,0.02765211,0.00000000,1,0
742000.000,3.850000,32.200001,29.000,79.426666,3.961597,0.00546195,12.000000,90.453079,0.02479348,0.02772306,0.00000000,1,0
743000.000,3.660000,38.500000,29.000,79.320442,3.960550,0.00547543,12.000000,90.453079,0.02661999,0.02807284,0.00000000,1,0
744000.000,3.660000,25.299999,29.000,79.203705,3.959399,0.00550221,12.000000,90.453079,0.02919042,0.02862039,0.00000000,1,0
745000.000,3.630000,22.700001,29.250,79.116402,3.958539,0.00553621,12.000000,90.453079,0.02930190,0.02873528,0.00000000,1,0
746000.000,3.630000,36.599998,29.250,79.030853,3.957695,0.00556081,12.000000,90.453079,0.02897609,0.02876654,0.00000000,1,0
747000.000,3.630000,33.599998,29.250,78.914108,3.956544,0.00558732,12.000000,90.453079,0.03088279,0.02924911,0.00000000,1,0
748000.000,3.630000,26.500000,29.250,78.806564,3.955484,0.00561773,12.000000,90.453079,0.03204204,0.02962788,0.00000000,1,0
749000.000,3.720000,0.900000,29.500,78.728989,3.954719,0.00561814,12.000000,90.453079,0.03191242,0.02977104,0.00000000,1,0
750000.000,3.720000,0.400000,29.500,78.710854,3.954540,0.00561770,12.000000,90.453079,0.02776957,0.02907901,0.00000000,1,0
751000.000,3.870000,12.500000,29.500,78.700821,3.954442,0.00561238,12.000000,90.453079,0.02410384,0.02838767,0.00000000,1,0
752000.000,3.870000,37.500000,29.500,78.653809,3.953978,0.00554363,12.000000,90.453079,0.02282928,0.02810792,0.00000000,1,0
753000.000,3.660000,38.400002,29.500,78.535828,3.952815,0.00555219,12.000000,90.453079,0.02564254,0.02865264,0.00000000,1,0
754000.000,3.660000,-3.800000,29.500,78.428162,3.951754,0.00554089,12.000000,90.453079,0.02819983,0.02921901,0.00000000,1,0
755000.000,3.580000,-0.800000,29.750,78.412010,3.951595,0.00553635,12.000000,90.453079,0.02381255,0.02838948,0.00000000,1,0
756000.000,3.580000,15.200000,29.750,78.384674,3.951325,0.00557116,12.000000,90.453079,0.02048322,0.02767873,0.00000000,1,0
757000.000,3.730000,27.299999,29.750,78.325882,3.950745,0.00557582,12.000000,90.453079,0.02009488,0.02751197,0.00000000,1,0
758000.000,3.730000,40.200001,29.750,78.235756,3.949857,0.00555349,12.000000,90.453079,0.02163759,0.02774954,0.00000000,1,0
759000.000,3.630000,36.400002,29.750,78.110512,3.948622,0.00557434,12.000000,90.453079,0.02496539,0.02841095,0.00000000,1,0
760000.000,3.630000,31.700001,29.750,77.995575,3.947489,0.00559870,12.000000,90.453079,0.02723514,0.02893639,0.00000000,1,0
761000.000,3.640000,-0.800000,30.000,77.901367,3.946561,0.00559522,12.000000,90.453079,0.02845457,0.02929791,0.00000000,1,0
762000.000,3.640000,0.600000,30.000,77.881912,3.946369,0.00559512,12.000000,90.453079,0.02448591,0.02857017,0.00000000,1,0
763000.000,3.640000,13.700000,30.000,77.855690,3.946110,0.00561739,12.000000,90.453079,0.02126880,0.02790675,0.00000000,1,0
764000.000,3.640000,8.200000,30.000,77.800575,3.945567,0.00563253,12.000000,90.453079,0.02050317,0.02769711,0.00000000,1,0
765000.000,3.770000,38.700001,30.000,77.757660,3.945144,0.00559897,12.000000,90.453079,0.01899119,0.02730968,0.00000000,1,0
766000.000,3.770000,31.200001,30.000,77.646225,3.944046,0.00558318,12.000000,90.453079,0.02236813,0.02795404,0.00000000,1,0
767000.000,3.580000,28.100000,29.750,77.541580,3.943014,0.00562176,12.000000,90.453079,0.02412082,0.02833609,0.00000000,1,0
768000.000,3.580000,32.799999,29.750,77.443657,3.942049,0.00565766,12.000000,90.453079,0.02514785,0.02860862,0.00000000,1,0
769000.000,3.630000,0.800000,30.000,77.346077,3.941087,0.00565797,12.000000,90.453079,0.02674041,0.02903709,0.00000000,1,0
770000.000,3.630000,0.300000,30.000,77.322731,3.940856,0.00565714,12.000000,90.453079,0.02323061,0.02837454,0.00000000,1,0
771000.000,3.630000,-0.200000,30.000,77.300735,3.940639,0.00565511,12.000000,90.453079,0.02012064,0.02771098,0.00000000,1,0
772000.000,3.630000,0.000000,30.000,77.279831,3.940434,0.00565355,12.000000,90.453079,0.01735649,0.02704639,0.00000000,1,0
773000.000,3.860000,0.000000,30.000,77.275093,3.940387,0.00565325,12.000000,90.453079,0.01499786,0.02640453,0.00000000,1,0
774000.000,3.860000,1.300000,30.000,77.269913,3.940336,0.00565335,12.000000,90.453079,0.01295966,0.02577795,0.00000000,1,0
775000.000,3.860000,0.000000,30.000,77.262154,3.940259,0.00565303,12.000000,90.453079,0.01139596,0.02521044,0.00000000,1,0
776000.000,3.860000,13.100000,30.000,77.253029,3.940169,0.00564926,12.000000,90.453079,0.00984707,0.02461229,0.00000000,1,0
777000.000,3.860000,8.100000,30.000,77.215271,3.939797,0.00564885,12.000000,90.453079,0.01049899,0.02447368,0.00000000,1,0
778000.000,3.860000,39.200001,30.000,77.178139,3.939431,0.00558551,12.000000,90.453079,0.01030107,0.02416898,0.00000000,1,0
779000.000,3.640000,39.099998,29.750,77.056023,3.938227,0.00559817,12.000000,90.453079,0.01484605,0.02493151,0.00000000,1,0
780000.000,3.590000,36.799999,29.750,76.932991,3.937014,0.00562814,12.000000,90.453079,0.01873925,0.02567817,0.00000000,1,0
781000.000,3.620000,42.000000,30.000,76.815697,3.935858,0.00563827,12.000000,90.453079,0.02173613,0.02633393,0.00000000,1,0
782000.000,3.620000,26.400000,30.000,76.689827,3.934617,0.00566284,12.000000,90.453079,0.02508908,0.02715840,0.00000000,1,0
783000.000,3.690000,25.799999,30.250,76.604568,3.933777,0.00567166,12.000000,90.453079,0.02562154,0.02743060,0.00000000,1,0
784000.000,3.690000,24.600000,30.250,76.521065,3.932954,0.00568106,12.000000,90.453079,0.02598088,0.02767849,0.00000000,1,0
785000.000,3.640000,27.299999,30.500,76.436630,3.932121,0.00569908,12.000000,90.453079,0.02610151,0.02788167,0.00000000,1,0
786000.000,3.640000,35.599998,30.500,76.343422,3.931202,0.00570785,12.000000,90.453079,0.02659858,0.02817678,0.00000000,1,0
787000.000,3.630000,25.100000,30.500,76.233696,3.930121,0.00572755,12.000000,90.453079,0.02825169,0.02875798,0.00000000,1,0
788000.000,3.630000,30.600000,30.500,76.146599,3.929262,0.00574328,12.000000,90.453079,0.02810082,0.02896259,0.00000000,1,0
789000.000,3.610000,27.299999,30.750,76.046562,3.928276,0.00576522,12.000000,90.453079,0.02877550,0.02935840,0.00000000,1,0
790000.000,3.610000,30.600000,30.750,75.953171,3.927355,0.00578455,12.000000,90.453079,0.02885492,0.02963258,0.00000000,1,0
791000.000,3.610000,29.200001,30.750,75.852638,3.926364,0.00580413,12.000000,90.453079,0.02939835,0.03002020,0.00000000,1,0
792000.000,3.640000,22.299999,30.750,75.759506,3.925446,0.00582028,12.000000,90.453079,0.02964620,0.03035307,0.00000000,1,0
793000.000,3.610000,32.200001,30.750,75.677399,3.924637,0.00583654,12.000000,90.453079,0.02883224,0.03043653,0.00000000,1,0
794000.000,3.660000,28.000000,30.750,75.576904,3.923646,0.00584431,12.000000,90.453079,0.02957418,0.03087310,0.00000000,1,0
795000.000,3.660000,34.000000,30.750,75.484291,3.922733,0.00584405,12.000000,90.453079,0.02958338,0.03115356,0.00000000,1,0
796000.000,3.660000,33.200001,30.750,75.378120,3.921686,0.00584437,12.000000,90.453079,0.03045564,0.03164580,0.00000000,1,0
797000.000,3.660000,26.100000,30.750,75.276138,3.920681,0.00585243,12.000000,90.453079,0.03107369,0.03210239,0.00000000,1,0
